candidate_id,candidate_type,target_mode,members,fold_mape_mean,fold_mape_std,mape,r2,rmse,mae,prediction_min,prediction_max,prediction_mean,prediction_std,low_decile_mape,prediction_range_check,eligible_for_final,decision_score
BLEND_RAW_HGB_SOFT_TOP3_MLP_SUPPORT_D_SEED_AVERAGE_HGB74_MLP26,hgb_mlp_raw_blend,mixed_log,HGB_SOFT_TOP3:0.74 | MLP_SUPPORT_D_SEED_AVERAGE:0.26,0.0964108035991367,0.0012060555878171996,0.0964108035991367,0.9679540022953568,0.08858109367176827,0.03406538493440049,0.023761907364530904,4.992037651013073,0.3234467113070342,0.4016364513931887,0.14225120169122105,True,True,0.09229466694035024
BLEND_RAW_LOCAL_HGB_SOFT_TOP3_MLP_SUPPORT_D_SEED_AVERAGE_HGB74_MLP26,hgb_mlp_raw_local_blend,mixed_log,HGB_SOFT_TOP3:0.74 | MLP_SUPPORT_D_SEED_AVERAGE:0.26,0.0964108035991367,0.0012060555878171996,0.0964108035991367,0.9679540022953568,0.08858109367176827,0.03406538493440049,0.023761907364530904,4.992037651013073,0.3234467113070342,0.4016364513931887,0.14225120169122105,True,True,0.09229466694035024
BLEND_RAW_HGB_MEAN_TOP5_MLP_SUPPORT_BD_AVERAGE_HGB78_MLP22,hgb_mlp_raw_blend,mixed_log,HGB_MEAN_TOP5:0.78 | MLP_SUPPORT_BD_AVERAGE:0.22,0.09658694339101273,0.0009104505991786546,0.09658694339101274,0.9676393734934117,0.08901487778772095,0.03420349825695557,0.02410816820550306,5.013462652062874,0.3233054362680061,0.4009070487292649,0.14282903241283587,True,True,0.09229501688305287
BLEND_RAW_LOCAL_HGB_MEAN_TOP5_MLP_SUPPORT_BD_AVERAGE_HGB78_MLP22,hgb_mlp_raw_local_blend,mixed_log,HGB_MEAN_TOP5:0.78 | MLP_SUPPORT_BD_AVERAGE:0.22,0.09658694339101273,0.0009104505991786546,0.09658694339101274,0.9676393734934117,0.08901487778772095,0.03420349825695557,0.02410816820550306,5.013462652062874,0.3233054362680061,0.4009070487292649,0.14282903241283587,True,True,0.09229501688305287
BLEND_RAW_HGB_MEAN_TOP5_MLP_SUPPORT_TE_E_SEED_2026_HGB73_MLP27,hgb_mlp_raw_blend,mixed_log,HGB_MEAN_TOP5:0.73 | MLP_SUPPORT_TE_E_SEED_2026:0.27,0.0961202538327773,0.001695491136502603,0.0961202538327773,0.9682957030130969,0.08810756585743688,0.033885259706700824,0.02374933288643668,5.093841969784328,0.3244939559662213,0.40303770409941336,0.1444197496890426,True,True,0.09229606999961337
BLEND_LOG_HGB_SOFT_TOP3_MLP_SUPPORT_D_SEED_AVERAGE_HGB75_MLP25,hgb_mlp_log_blend,mixed_log,HGB_SOFT_TOP3:0.75 | MLP_SUPPORT_D_SEED_AVERAGE:0.25,0.09643540964996321,0.0011650989284365198,0.09643540964996321,0.96711964161071,0.08972684778347227,0.034248363554704175,0.023640626207073783,4.974527363501565,0.32259718125861464,0.40039802502210675,0.1415115742812303,True,True,0.09229887079897156
BLEND_LOG_LOCAL_HGB_SOFT_TOP3_MLP_SUPPORT_D_SEED_AVERAGE_HGB75_MLP25,hgb_mlp_log_local_blend,mixed_log,HGB_SOFT_TOP3:0.75 | MLP_SUPPORT_D_SEED_AVERAGE:0.25,0.09643540964996321,0.0011650989284365198,0.09643540964996321,0.96711964161071,0.08972684778347227,0.034248363554704175,0.023640626207073783,4.974527363501565,0.32259718125861464,0.40039802502210675,0.1415115742812303,True,True,0.09229887079897156
BLEND_LOG_LOCAL_HGB_SOFT_TOP4_MLP_SUPPORT_BD_AVERAGE_HGB77_MLP23,hgb_mlp_log_local_blend,mixed_log,HGB_SOFT_TOP4:0.77 | MLP_SUPPORT_BD_AVERAGE:0.23,0.0965895934425443,0.0009152468359338559,0.0965895934425443,0.9667504796570665,0.09022914284216593,0.03436985592988665,0.023864509918357098,4.960955859493712,0.32259133083844227,0.39957767848791387,0.14154834501988972,True,True,0.09230498914581928
BLEND_LOG_HGB_SOFT_TOP5_MLP_SUPPORT_TE_E_SEED_42_HGB78_MLP22,hgb_mlp_log_blend,mixed_log,HGB_SOFT_TOP5:0.78 | MLP_SUPPORT_TE_E_SEED_42:0.22,0.09645008884274679,0.0011617116033219275,0.09645008884274679,0.9679079915273759,0.0886446620196203,0.034101435967896596,0.02461280170584943,5.08859313165289,0.3226511364897624,0.400444573179566,0.1425200835665821,True,True,0.09230757584710307
BLEND_LOG_LOCAL_HGB_SOFT_TOP5_MLP_SUPPORT_TE_E_SEED_42_HGB78_MLP22,hgb_mlp_log_local_blend,mixed_log,HGB_SOFT_TOP5:0.78 | MLP_SUPPORT_TE_E_SEED_42:0.22,0.09645008884274679,0.0011617116033219275,0.09645008884274679,0.9679079915273759,0.0886446620196203,0.034101435967896596,0.02461280170584943,5.08859313165289,0.3226511364897624,0.400444573179566,0.1425200835665821,True,True,0.09230757584710307
BLEND_RAW_HGBPAIR_HGB_MEAN_TOP5_HGB_SOFT_TOP5_MLP_SUPPORT_BD_AVERAGE_MLP22,hgb_pair_mlp_raw_blend,mixed_log,HGB_MEAN_TOP5:0.51 | HGB_SOFT_TOP5:0.27 | MLP_SUPPORT_BD_AVERAGE:0.22,0.09660132024103925,0.0009080977210370832,0.09660132024103923,0.9676226474559784,0.08903787910140258,0.03420929994660241,0.024107468277631588,5.014639005773434,0.3233184812562746,0.40091867568686157,0.14283856370366005,True,True,0.0923080656363816
BLEND_LOG_HGB_MEAN_TOP5_MLP_SUPPORT_D_SEED_AVERAGE_HGB78_MLP22,hgb_mlp_log_blend,mixed_log,HGB_MEAN_TOP5:0.78 | MLP_SUPPORT_D_SEED_AVERAGE:0.22,0.0963876356250506,0.0012585013380612897,0.0963876356250506,0.9669025096645997,0.09002262476938623,0.034252251829883895,0.023903466149469216,4.984391982351175,0.32241671908143693,0.39965478843032587,0.14188226666271822,True,True,0.09230822387956437
BLEND_LOG_LOCAL_HGB_MEAN_TOP5_MLP_SUPPORT_D_SEED_AVERAGE_HGB78_MLP22,hgb_mlp_log_local_blend,mixed_log,HGB_MEAN_TOP5:0.78 | MLP_SUPPORT_D_SEED_AVERAGE:0.22,0.0963876356250506,0.0012585013380612897,0.0963876356250506,0.9669025096645997,0.09002262476938623,0.034252251829883895,0.023903466149469216,4.984391982351175,0.32241671908143693,0.39965478843032587,0.14188226666271822,True,True,0.09230822387956437
BLEND_RAW_HGB_SOFT_TOP5_MLP_SUPPORT_D_SEED_AVERAGE_HGB77_MLP23,hgb_mlp_raw_blend,mixed_log,HGB_SOFT_TOP5:0.77 | MLP_SUPPORT_D_SEED_AVERAGE:0.23,0.0963721229844974,0.001296019106824245,0.09637212298449742,0.9676181624332818,0.08904404580511416,0.034088846608114,0.02401021904431931,5.003006647151291,0.3232279710310315,0.40083111698202545,0.14253215886000295,True,True,0.09231164363642556
BLEND_RAW_LOCAL_HGB_SOFT_TOP5_MLP_SUPPORT_D_SEED_AVERAGE_HGB77_MLP23,hgb_mlp_raw_local_blend,mixed_log,HGB_SOFT_TOP5:0.77 | MLP_SUPPORT_D_SEED_AVERAGE:0.23,0.0963721229844974,0.001296019106824245,0.09637212298449742,0.9676181624332818,0.08904404580511416,0.034088846608114,0.02401021904431931,5.003006647151291,0.3232279710310315,0.40083111698202545,0.14253215886000295,True,True,0.09231164363642556
BLEND_LOG_HGBPAIR_HGB_MEAN_TOP5_HGB_SOFT_TOP5_MLP_SUPPORT_D_SEED_AVERAGE_MLP22,hgb_pair_mlp_log_blend,mixed_log,HGB_MEAN_TOP5:0.51 | HGB_SOFT_TOP5:0.27 | MLP_SUPPORT_D_SEED_AVERAGE:0.22,0.0964020729156167,0.0012527346277885606,0.09640207291561671,0.9668842196313361,0.09004749507491212,0.03425819005260819,0.02390281090442598,4.985603873832231,0.32242937184981324,0.39966753825630297,0.14189085883854502,True,True,0.09231929259413317
BLEND_LOG_HGB_SOFT_TOP5_MLP_SUPPORT_B_SEED_AVERAGE_HGB78_MLP22,hgb_mlp_log_blend,mixed_log,HGB_SOFT_TOP5:0.78 | MLP_SUPPORT_B_SEED_AVERAGE:0.22,0.09666179373037868,0.0008226722578257953,0.09666179373037868,0.9671609928742891,0.08967040852917277,0.03435984275107834,0.023959258146109996,5.016431773848852,0.32284669073269723,0.4004562063668695,0.1421980776954699,True,True,0.09231959212070272
